"date","IND","FREQ","DIM","obsValue"
2023-01-01,"IMP","M","EU",29485
2023-02-01,"IMP","M","EU",28966
2023-03-01,"IMP","M","EU",28389
2023-04-01,"IMP","M","EU",28205
2023-05-01,"IMP","M","EU",27748
2023-06-01,"IMP","M","EU",28889
2023-07-01,"IMP","M","EU",27514
2023-08-01,"IMP","M","EU",28542
2023-09-01,"IMP","M","EU",27473
2023-10-01,"IMP","M","EU",28137
2023-11-01,"IMP","M","EU",28507
2020-12-01,"IMP","M","EXT_EU",13671
2021-01-01,"IMP","M","EXT_EU",13900
2021-02-01,"IMP","M","EXT_EU",14431
2021-03-01,"IMP","M","EXT_EU",15411
2021-04-01,"IMP","M","EXT_EU",16071
2021-05-01,"IMP","M","EXT_EU",15927
2021-06-01,"IMP","M","EXT_EU",16246
2021-07-01,"IMP","M","EXT_EU",16969
2021-08-01,"IMP","M","EXT_EU",18471
2021-09-01,"IMP","M","EXT_EU",18493
2021-10-01,"IMP","M","EXT_EU",19625
2021-11-01,"IMP","M","EXT_EU",20445
2021-12-01,"IMP","M","EXT_EU",21969
2022-01-01,"IMP","M","EXT_EU",23290
2022-02-01,"IMP","M","EXT_EU",24153
2022-03-01,"IMP","M","EXT_EU",25116
2022-04-01,"IMP","M","EXT_EU",26352
2022-05-01,"IMP","M","EXT_EU",25905
2022-06-01,"IMP","M","EXT_EU",28561
2022-07-01,"IMP","M","EXT_EU",29885
2022-08-01,"IMP","M","EXT_EU",30232
2022-09-01,"IMP","M","EXT_EU",30035
2022-10-01,"IMP","M","EXT_EU",27296
2022-11-01,"IMP","M","EXT_EU",26435
2022-12-01,"IMP","M","EXT_EU",25296
2023-01-01,"IMP","M","EXT_EU",22849
2023-02-01,"IMP","M","EXT_EU",22503
2023-03-01,"IMP","M","EXT_EU",22394
2023-04-01,"IMP","M","EXT_EU",22489
2023-05-01,"IMP","M","EXT_EU",21294
2023-06-01,"IMP","M","EXT_EU",20887
2023-07-01,"IMP","M","EXT_EU",20282
2023-08-01,"IMP","M","EXT_EU",21077
2023-09-01,"IMP","M","EXT_EU",20738
2023-10-01,"IMP","M","EXT_EU",21396
2023-11-01,"IMP","M","EXT_EU",20740
2020-12-01,"IMP","M","WORLD",33572
2021-01-01,"IMP","M","WORLD",34074
2021-02-01,"IMP","M","WORLD",34852
2021-03-01,"IMP","M","WORLD",37005
2021-04-01,"IMP","M","WORLD",37672
2021-05-01,"IMP","M","WORLD",37727
2021-06-01,"IMP","M","WORLD",38874
2021-07-01,"IMP","M","WORLD",39825
2021-08-01,"IMP","M","WORLD",41734
2021-09-01,"IMP","M","WORLD",41559
2021-10-01,"IMP","M","WORLD",43244
2021-11-01,"IMP","M","WORLD",44640
2021-12-01,"IMP","M","WORLD",48664
2022-01-01,"IMP","M","WORLD",48973
2022-02-01,"IMP","M","WORLD",50504
2022-03-01,"IMP","M","WORLD",52051
2022-04-01,"IMP","M","WORLD",55063
2022-05-01,"IMP","M","WORLD",55394
2022-06-01,"IMP","M","WORLD",56563
2022-07-01,"IMP","M","WORLD",58933
2022-08-01,"IMP","M","WORLD",60375
2022-09-01,"IMP","M","WORLD",59508
2022-10-01,"IMP","M","WORLD",55923
2022-11-01,"IMP","M","WORLD",54947
2022-12-01,"IMP","M","WORLD",54443
2023-01-01,"IMP","M","WORLD",52334
2023-02-01,"IMP","M","WORLD",51469
2023-03-01,"IMP","M","WORLD",50783
2023-04-01,"IMP","M","WORLD",50694
2023-05-01,"IMP","M","WORLD",49042
2023-06-01,"IMP","M","WORLD",49776
2023-07-01,"IMP","M","WORLD",47796
2023-08-01,"IMP","M","WORLD",49619
2023-09-01,"IMP","M","WORLD",48211
2023-10-01,"IMP","M","WORLD",49533
2023-11-01,"IMP","M","WORLD",49247
2020-12-01,"EXP","M","EU",20346
2021-01-01,"EXP","M","EU",21008
2021-02-01,"EXP","M","EU",21441
2021-03-01,"EXP","M","EU",22078
2021-04-01,"EXP","M","EU",22276
2021-05-01,"EXP","M","EU",21719
2021-06-01,"EXP","M","EU",22783
2021-07-01,"EXP","M","EU",22680
2021-08-01,"EXP","M","EU",23612
2021-09-01,"EXP","M","EU",23594
2021-10-01,"EXP","M","EU",23749
2021-11-01,"EXP","M","EU",24500
2021-12-01,"EXP","M","EU",24735
2022-01-01,"EXP","M","EU",25689
2022-02-01,"EXP","M","EU",26271
2022-03-01,"EXP","M","EU",26765
2022-04-01,"EXP","M","EU",27134
2022-05-01,"EXP","M","EU",28376
2022-06-01,"EXP","M","EU",27616
2022-07-01,"EXP","M","EU",28821
2022-08-01,"EXP","M","EU",28227
2022-09-01,"EXP","M","EU",27894
2022-10-01,"EXP","M","EU",28370
2022-11-01,"EXP","M","EU",28530
2022-12-01,"EXP","M","EU",28025
2023-01-01,"EXP","M","EU",27915
2023-02-01,"EXP","M","EU",27645
2023-03-01,"EXP","M","EU",27589
2023-04-01,"EXP","M","EU",27145
2023-05-01,"EXP","M","EU",26705
2023-06-01,"EXP","M","EU",26851
2023-07-01,"EXP","M","EU",26517
2023-08-01,"EXP","M","EU",27409
2023-09-01,"EXP","M","EU",26812
2023-10-01,"EXP","M","EU",27219
2023-11-01,"EXP","M","EU",26673
2020-12-01,"EXP","M","EXT_EU",18990
2021-01-01,"EXP","M","EXT_EU",18900
2021-02-01,"EXP","M","EXT_EU",19054
2021-03-01,"EXP","M","EXT_EU",19497
2021-04-01,"EXP","M","EXT_EU",21233
2021-05-01,"EXP","M","EXT_EU",19947
2021-06-01,"EXP","M","EXT_EU",20105
2021-07-01,"EXP","M","EXT_EU",21803
2021-08-01,"EXP","M","EXT_EU",20649
2021-09-01,"EXP","M","EXT_EU",20323
2021-10-01,"EXP","M","EXT_EU",20783
2021-11-01,"EXP","M","EXT_EU",21415
2021-12-01,"EXP","M","EXT_EU",21000
2022-01-01,"EXP","M","EXT_EU",22020
2022-02-01,"EXP","M","EXT_EU",23075
2022-03-01,"EXP","M","EXT_EU",23559
2022-04-01,"EXP","M","EXT_EU",24442
2022-05-01,"EXP","M","EXT_EU",25037
2022-06-01,"EXP","M","EXT_EU",24668
2022-07-01,"EXP","M","EXT_EU",26302
2022-08-01,"EXP","M","EXT_EU",24260
2022-09-01,"EXP","M","EXT_EU",25800
2022-10-01,"EXP","M","EXT_EU",24295
2022-11-01,"EXP","M","EXT_EU",26572
2022-12-01,"EXP","M","EXT_EU",25814
2023-01-01,"EXP","M","EXT_EU",25982
2023-02-01,"EXP","M","EXT_EU",27097
2023-03-01,"EXP","M","EXT_EU",25237
2023-04-01,"EXP","M","EXT_EU",24737
2023-05-01,"EXP","M","EXT_EU",24999
2023-06-01,"EXP","M","EXT_EU",25095
2023-07-01,"EXP","M","EXT_EU",24554
2023-08-01,"EXP","M","EXT_EU",26255
2023-09-01,"EXP","M","EXT_EU",24512
2023-10-01,"EXP","M","EXT_EU",26085
2023-11-01,"EXP","M","EXT_EU",25338
2020-12-01,"EXP","M","WORLD",39336
2021-01-01,"EXP","M","WORLD",39908
2021-02-01,"EXP","M","WORLD",40495
2021-03-01,"EXP","M","WORLD",41575
2021-04-01,"EXP","M","WORLD",43509
2021-05-01,"EXP","M","WORLD",41666
2021-06-01,"EXP","M","WORLD",42888
2021-07-01,"EXP","M","WORLD",44483
2021-08-01,"EXP","M","WORLD",44261
2021-09-01,"EXP","M","WORLD",43917
2021-10-01,"EXP","M","WORLD",44532
2021-11-01,"EXP","M","WORLD",45915
2021-12-01,"EXP","M","WORLD",45735
2022-01-01,"EXP","M","WORLD",47709
2022-02-01,"EXP","M","WORLD",49346
2022-03-01,"EXP","M","WORLD",50324
2022-04-01,"EXP","M","WORLD",51576
2022-05-01,"EXP","M","WORLD",53413
2022-06-01,"EXP","M","WORLD",52284
2022-07-01,"EXP","M","WORLD",55123
2022-08-01,"EXP","M","WORLD",52487
2022-09-01,"EXP","M","WORLD",53694
2022-10-01,"EXP","M","WORLD",52665
2022-11-01,"EXP","M","WORLD",55102
2022-12-01,"EXP","M","WORLD",53839
2023-01-01,"EXP","M","WORLD",53897
2023-02-01,"EXP","M","WORLD",54742
2023-03-01,"EXP","M","WORLD",52826
2023-04-01,"EXP","M","WORLD",51882
2023-05-01,"EXP","M","WORLD",51704
2023-06-01,"EXP","M","WORLD",51946
2023-07-01,"EXP","M","WORLD",51071
2023-08-01,"EXP","M","WORLD",53664
2023-09-01,"EXP","M","WORLD",51324
2023-10-01,"EXP","M","WORLD",53304
2023-11-01,"EXP","M","WORLD",52011
2020-12-01,"TB","M","EU",445
2021-01-01,"TB","M","EU",834
2021-02-01,"TB","M","EU",1020
2021-03-01,"TB","M","EU",484
2021-04-01,"TB","M","EU",675
2021-05-01,"TB","M","EU",-81
2021-06-01,"TB","M","EU",155
2021-07-01,"TB","M","EU",-176
2021-08-01,"TB","M","EU",349
2021-09-01,"TB","M","EU",528
2021-10-01,"TB","M","EU",130
2021-11-01,"TB","M","EU",305
2021-12-01,"TB","M","EU",-1960
2022-01-01,"TB","M","EU",6
2022-02-01,"TB","M","EU",-80
2022-03-01,"TB","M","EU",-170
2022-04-01,"TB","M","EU",-1577
2022-05-01,"TB","M","EU",-1113
2022-06-01,"TB","M","EU",-386
2022-07-01,"TB","M","EU",-227
2022-08-01,"TB","M","EU",-1916
2022-09-01,"TB","M","EU",-1579
2022-10-01,"TB","M","EU",-257
2022-11-01,"TB","M","EU",18
2022-12-01,"TB","M","EU",-1122
2023-01-01,"TB","M","EU",-1570
2023-02-01,"TB","M","EU",-1321
2023-03-01,"TB","M","EU",-800
2023-04-01,"TB","M","EU",-1060
2023-05-01,"TB","M","EU",-1043
2023-06-01,"TB","M","EU",-2038
2023-07-01,"TB","M","EU",-997
2023-08-01,"TB","M","EU",-1133
2023-09-01,"TB","M","EU",-661
2023-10-01,"TB","M","EU",-918
2023-11-01,"TB","M","EU",-1834
2020-12-01,"TB","M","EXT_EU",5319
2021-01-01,"TB","M","EXT_EU",5000
2021-02-01,"TB","M","EXT_EU",4623
2021-03-01,"TB","M","EXT_EU",4086
2021-04-01,"TB","M","EXT_EU",5162
2021-05-01,"TB","M","EXT_EU",4020
2021-06-01,"TB","M","EXT_EU",3859
2021-07-01,"TB","M","EXT_EU",4834
2021-08-01,"TB","M","EXT_EU",2178
2021-09-01,"TB","M","EXT_EU",1830
2021-10-01,"TB","M","EXT_EU",1158
2021-11-01,"TB","M","EXT_EU",970
2021-12-01,"TB","M","EXT_EU",-969
2022-01-01,"TB","M","EXT_EU",-1270
2022-02-01,"TB","M","EXT_EU",-1078
2022-03-01,"TB","M","EXT_EU",-1557
2022-04-01,"TB","M","EXT_EU",-1910
2022-05-01,"TB","M","EXT_EU",-868
2022-06-01,"TB","M","EXT_EU",-3893
2022-07-01,"TB","M","EXT_EU",-3583
2022-08-01,"TB","M","EXT_EU",-5972
2022-09-01,"TB","M","EXT_EU",-4235
2022-10-01,"TB","M","EXT_EU",-3001
2022-11-01,"TB","M","EXT_EU",137
2022-12-01,"TB","M","EXT_EU",518
2023-01-01,"TB","M","EXT_EU",3133
2023-02-01,"TB","M","EXT_EU",4594
2023-03-01,"TB","M","EXT_EU",2843
2023-04-01,"TB","M","EXT_EU",2248
2023-05-01,"TB","M","EXT_EU",3705
2023-06-01,"TB","M","EXT_EU",4208
2023-07-01,"TB","M","EXT_EU",4272
2023-08-01,"TB","M","EXT_EU",5178
2023-09-01,"TB","M","EXT_EU",3774
2023-10-01,"TB","M","EXT_EU",4689
2023-11-01,"TB","M","EXT_EU",4598
2020-12-01,"TB","M","WORLD",5764
2021-01-01,"TB","M","WORLD",5834
2021-02-01,"TB","M","WORLD",5643
2021-03-01,"TB","M","WORLD",4570
2021-04-01,"TB","M","WORLD",5837
2021-05-01,"TB","M","WORLD",3939
2021-06-01,"TB","M","WORLD",4014
2021-07-01,"TB","M","WORLD",4658
2021-08-01,"TB","M","WORLD",2527
2021-09-01,"TB","M","WORLD",2358
2021-10-01,"TB","M","WORLD",1288
2021-11-01,"TB","M","WORLD",1275
2021-12-01,"TB","M","WORLD",-2929
2022-01-01,"TB","M","WORLD",-1264
2022-02-01,"TB","M","WORLD",-1158
2022-03-01,"TB","M","WORLD",-1727
2022-04-01,"TB","M","WORLD",-3487
2022-05-01,"TB","M","WORLD",-1981
2022-06-01,"TB","M","WORLD",-4279
2022-07-01,"TB","M","WORLD",-3810
2022-08-01,"TB","M","WORLD",-7888
2022-09-01,"TB","M","WORLD",-5814
2022-10-01,"TB","M","WORLD",-3258
2022-11-01,"TB","M","WORLD",155
2022-12-01,"TB","M","WORLD",-604
2023-01-01,"TB","M","WORLD",1563
2023-02-01,"TB","M","WORLD",3273
2023-03-01,"TB","M","WORLD",2043
2023-04-01,"TB","M","WORLD",1188
2023-05-01,"TB","M","WORLD",2662
2023-06-01,"TB","M","WORLD",2170
2023-07-01,"TB","M","WORLD",3275
2023-08-01,"TB","M","WORLD",4045
2023-09-01,"TB","M","WORLD",3113
2023-10-01,"TB","M","WORLD",3771
2023-11-01,"TB","M","WORLD",2764
2021-06-01,"TCD_GDP_IND","Q","IT",2.566
2021-09-01,"TCD_GDP_IND","Q","IT",2.77
2021-12-01,"TCD_GDP_IND","Q","IT",795
2022-03-01,"TCD_GDP_IND","Q","IT",0.09
2022-06-01,"TCD_GDP_IND","Q","IT",1.386
2022-09-01,"TCD_GDP_IND","Q","IT",337
2022-12-01,"TCD_GDP_IND","Q","IT",-183
2023-03-01,"TCD_GDP_IND","Q","IT",565
2023-06-01,"TCD_GDP_IND","Q","IT",-381
2023-09-01,"TCD_GDP_IND","Q","IT",43
2021-06-01,"TCD_GDP_HP_TREND","Q","IT",2.108768045
2021-09-01,"TCD_GDP_HP_TREND","Q","IT",1.815040896
2021-12-01,"TCD_GDP_HP_TREND","Q","IT",1.521599516
2022-03-01,"TCD_GDP_HP_TREND","Q","IT",1.229326527
2022-06-01,"TCD_GDP_HP_TREND","Q","IT",0.938650421
2022-09-01,"TCD_GDP_HP_TREND","Q","IT",0.649287615
2022-12-01,"TCD_GDP_HP_TREND","Q","IT",0.361234118
2023-03-01,"TCD_GDP_HP_TREND","Q","IT",0.074290759
2023-06-01,"TCD_GDP_HP_TREND","Q","IT",-0.212081778
2023-09-01,"TCD_GDP_HP_TREND","Q","IT",-0.498116118
2021-06-01,"TCD_GDP_HP_CYCLE","Q","IT",0.457231955
2021-09-01,"TCD_GDP_HP_CYCLE","Q","IT",0.954959104
2021-12-01,"TCD_GDP_HP_CYCLE","Q","IT",-0.726599516
2022-03-01,"TCD_GDP_HP_CYCLE","Q","IT",-1.139326527
2022-06-01,"TCD_GDP_HP_CYCLE","Q","IT",0.447349579
2022-09-01,"TCD_GDP_HP_CYCLE","Q","IT",-0.312287615
2022-12-01,"TCD_GDP_HP_CYCLE","Q","IT",-0.544234118
2023-03-01,"TCD_GDP_HP_CYCLE","Q","IT",0.490709241
2023-06-01,"TCD_GDP_HP_CYCLE","Q","IT",-0.168918222
2023-09-01,"TCD_GDP_HP_CYCLE","Q","IT",0.541116118
2021-06-01,"TCD_GDP_CF_TREND","Q","IT",1.776156082
2021-09-01,"TCD_GDP_CF_TREND","Q","IT",2.323798163
2021-12-01,"TCD_GDP_CF_TREND","Q","IT",0.800740123
2022-03-01,"TCD_GDP_CF_TREND","Q","IT",0.478228622
2022-06-01,"TCD_GDP_CF_TREND","Q","IT",1.973265563
2022-09-01,"TCD_GDP_CF_TREND","Q","IT",0.945765366
2022-12-01,"TCD_GDP_CF_TREND","Q","IT",0.362196637
2023-03-01,"TCD_GDP_CF_TREND","Q","IT",1.053487837
2023-06-01,"TCD_GDP_CF_TREND","Q","IT",0.081880742
2023-09-01,"TCD_GDP_CF_TREND","Q","IT",0.469846444
2021-06-01,"TCD_GDP_CF_CYCLE","Q","IT",0.789843918
2021-09-01,"TCD_GDP_CF_CYCLE","Q","IT",0.446201837
2021-12-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.005740123
2022-03-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.388228622
2022-06-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.587265563
2022-09-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.608765366
2022-12-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.545196637
2023-03-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.488487837
2023-06-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.462880742
2023-09-01,"TCD_GDP_CF_CYCLE","Q","IT",-0.426846444
2021-06-01,"TCD_GDP_UC_TREND","Q","IT",2.183957968
2021-09-01,"TCD_GDP_UC_TREND","Q","IT",2.216892777
2021-12-01,"TCD_GDP_UC_TREND","Q","IT",1.14661024
2022-03-01,"TCD_GDP_UC_TREND","Q","IT",0.765999066
2022-06-01,"TCD_GDP_UC_TREND","Q","IT",1.334171157
2022-09-01,"TCD_GDP_UC_TREND","Q","IT",0.566780998
2022-12-01,"TCD_GDP_UC_TREND","Q","IT",-0.069633252
2023-03-01,"TCD_GDP_UC_TREND","Q","IT",0.009728687
2023-06-01,"TCD_GDP_UC_TREND","Q","IT",-0.506467723
2023-09-01,"TCD_GDP_UC_TREND","Q","IT",-0.233237163
2021-06-01,"TCD_GDP_UC_CYCLE","Q","IT",0.39286796
2021-09-01,"TCD_GDP_UC_CYCLE","Q","IT",0.190471097
2021-12-01,"TCD_GDP_UC_CYCLE","Q","IT",-0.124909897
2022-03-01,"TCD_GDP_UC_CYCLE","Q","IT",-0.364126624
2022-06-01,"TCD_GDP_UC_CYCLE","Q","IT",-0.387180862
2022-09-01,"TCD_GDP_UC_CYCLE","Q","IT",-0.186728198
2022-12-01,"TCD_GDP_UC_CYCLE","Q","IT",0.121914456
2023-03-01,"TCD_GDP_UC_CYCLE","Q","IT",0.359506649
2023-06-01,"TCD_GDP_UC_CYCLE","Q","IT",0.384958512
2023-09-01,"TCD_GDP_UC_CYCLE","Q","IT",0.186424152
2022-11-01,"TCD_IPI_IND","M","IT",103.5
2022-12-01,"TCD_IPI_IND","M","IT",104.4
2023-01-01,"TCD_IPI_IND","M","IT",103.6
2023-02-01,"TCD_IPI_IND","M","IT",103.6
2023-03-01,"TCD_IPI_IND","M","IT",102.9
2023-04-01,"TCD_IPI_IND","M","IT",100.8
2023-05-01,"TCD_IPI_IND","M","IT",102.4
2023-06-01,"TCD_IPI_IND","M","IT",102.9
2023-07-01,"TCD_IPI_IND","M","IT",102
2023-08-01,"TCD_IPI_IND","M","IT",102.2
2023-09-01,"TCD_IPI_IND","M","IT",102.2
2023-10-01,"TCD_IPI_IND","M","IT",102
2023-11-01,"TCD_IPI_IND","M","IT",100.5
2022-11-01,"TCD_IPI_HP_TREND","M","IT",103.8413772
2022-12-01,"TCD_IPI_HP_TREND","M","IT",103.6240519
2023-01-01,"TCD_IPI_HP_TREND","M","IT",103.4067029
2023-02-01,"TCD_IPI_HP_TREND","M","IT",103.1893603
2023-03-01,"TCD_IPI_HP_TREND","M","IT",102.9720679
2023-04-01,"TCD_IPI_HP_TREND","M","IT",102.7548976
2023-05-01,"TCD_IPI_HP_TREND","M","IT",102.5379167
2023-06-01,"TCD_IPI_HP_TREND","M","IT",102.3210564
2023-07-01,"TCD_IPI_HP_TREND","M","IT",102.1042385
2023-08-01,"TCD_IPI_HP_TREND","M","IT",101.8874251
2023-09-01,"TCD_IPI_HP_TREND","M","IT",101.6705709
2023-10-01,"TCD_IPI_HP_TREND","M","IT",101.4536522
2023-11-01,"TCD_IPI_HP_TREND","M","IT",101.2366825
2022-11-01,"TCD_IPI_HP_CYCLE","M","IT",-0.341377157
2022-12-01,"TCD_IPI_HP_CYCLE","M","IT",0.775948135
2023-01-01,"TCD_IPI_HP_CYCLE","M","IT",0.193297133
2023-02-01,"TCD_IPI_HP_CYCLE","M","IT",0.41063966
2023-03-01,"TCD_IPI_HP_CYCLE","M","IT",-0.072067887
2023-04-01,"TCD_IPI_HP_CYCLE","M","IT",-1.954897627
2023-05-01,"TCD_IPI_HP_CYCLE","M","IT",-0.137916673
2023-06-01,"TCD_IPI_HP_CYCLE","M","IT",0.578943618
2023-07-01,"TCD_IPI_HP_CYCLE","M","IT",-0.104238534
2023-08-01,"TCD_IPI_HP_CYCLE","M","IT",0.312574887
2023-09-01,"TCD_IPI_HP_CYCLE","M","IT",0.529429137
2023-10-01,"TCD_IPI_HP_CYCLE","M","IT",0.546347762
2023-11-01,"TCD_IPI_HP_CYCLE","M","IT",-0.736682454
2022-11-01,"TCD_IPI_CF_TREND","M","IT",102.8811316
2022-12-01,"TCD_IPI_CF_TREND","M","IT",103.5127854
2023-01-01,"TCD_IPI_CF_TREND","M","IT",102.786164
2023-02-01,"TCD_IPI_CF_TREND","M","IT",103.2151779
2023-03-01,"TCD_IPI_CF_TREND","M","IT",103.0741404
2023-04-01,"TCD_IPI_CF_TREND","M","IT",101.3320813
2023-05-01,"TCD_IPI_CF_TREND","M","IT",102.8773014
2023-06-01,"TCD_IPI_CF_TREND","M","IT",102.9678088
2023-07-01,"TCD_IPI_CF_TREND","M","IT",101.5934781
2023-08-01,"TCD_IPI_CF_TREND","M","IT",101.5764234
2023-09-01,"TCD_IPI_CF_TREND","M","IT",101.7565249
2023-10-01,"TCD_IPI_CF_TREND","M","IT",102.0150451
2023-11-01,"TCD_IPI_CF_TREND","M","IT",100.9795236
2022-11-01,"TCD_IPI_CF_CYCLE","M","IT",0.618868404
2022-12-01,"TCD_IPI_CF_CYCLE","M","IT",0.887214587
2023-01-01,"TCD_IPI_CF_CYCLE","M","IT",0.81383598
2023-02-01,"TCD_IPI_CF_CYCLE","M","IT",0.384822131
2023-03-01,"TCD_IPI_CF_CYCLE","M","IT",-0.174140396
2023-04-01,"TCD_IPI_CF_CYCLE","M","IT",-0.532081323
2023-05-01,"TCD_IPI_CF_CYCLE","M","IT",-0.477301429
2023-06-01,"TCD_IPI_CF_CYCLE","M","IT",-0.06780877
2023-07-01,"TCD_IPI_CF_CYCLE","M","IT",0.406521949
2023-08-01,"TCD_IPI_CF_CYCLE","M","IT",0.623576597
2023-09-01,"TCD_IPI_CF_CYCLE","M","IT",0.443475115
2023-10-01,"TCD_IPI_CF_CYCLE","M","IT",-0.015045054
2023-11-01,"TCD_IPI_CF_CYCLE","M","IT",-0.479523637
2022-11-01,"TCD_IPI_UC_TREND","M","IT",102.3749405
2022-12-01,"TCD_IPI_UC_TREND","M","IT",102.8400226
2023-01-01,"TCD_IPI_UC_TREND","M","IT",102.3704726
2023-02-01,"TCD_IPI_UC_TREND","M","IT",102.3441592
2023-03-01,"TCD_IPI_UC_TREND","M","IT",101.8985579
2023-04-01,"TCD_IPI_UC_TREND","M","IT",100.7568671
2023-05-01,"TCD_IPI_UC_TREND","M","IT",101.8568178
2023-06-01,"TCD_IPI_UC_TREND","M","IT",102.3934788
2023-07-01,"TCD_IPI_UC_TREND","M","IT",102.0607312
2023-08-01,"TCD_IPI_UC_TREND","M","IT",102.3447696
2023-09-01,"TCD_IPI_UC_TREND","M","IT",102.5372855
2023-10-01,"TCD_IPI_UC_TREND","M","IT",102.5157993
2023-11-01,"TCD_IPI_UC_TREND","M","IT",101.7021542
2022-11-01,"TCD_IPI_UC_CYCLE","M","IT",1.19147535
2022-12-01,"TCD_IPI_UC_CYCLE","M","IT",1.426507703
2023-01-01,"TCD_IPI_UC_CYCLE","M","IT",1.292823635
2023-02-01,"TCD_IPI_UC_CYCLE","M","IT",1.195964614
2023-03-01,"TCD_IPI_UC_CYCLE","M","IT",0.902037398
2023-04-01,"TCD_IPI_UC_CYCLE","M","IT",0.363249427
2023-05-01,"TCD_IPI_UC_CYCLE","M","IT",0.462741921
2023-06-01,"TCD_IPI_UC_CYCLE","M","IT",0.382365734
2023-07-01,"TCD_IPI_UC_CYCLE","M","IT",0.027348594
2023-08-01,"TCD_IPI_UC_CYCLE","M","IT",-0.157839433
2023-09-01,"TCD_IPI_UC_CYCLE","M","IT",-0.367845915
2023-10-01,"TCD_IPI_UC_CYCLE","M","IT",-0.62892318
2023-11-01,"TCD_IPI_UC_CYCLE","M","IT",-1.085962002
